,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelWalking,labelSitting,labelBiking,labelStanding,labelRunning,mag_phone_x,mag_phone_y,mag_phone_z
2020-06-02 14:16:30,-5.964590997050745,-6.072692864711775,4.748806050771807,-0.003475440116710874,-0.0053390818282493336,0.010215612950928384,0,0,1,0,0,41.65061408460544,16.386410351454575,-17.843692516323937
2020-06-02 14:17:00,-5.816937187801724,-5.715584275218501,5.3608938239874,-0.0057581008938640136,-0.01328725377180763,0.021763212649751246,0,0,1,0,0,41.66888918783416,15.443364770027198,-21.036627328878943
2020-06-02 14:17:30,-5.990419624448756,-5.469123664967164,5.403319957230514,0.02637074208026534,0.013802932461691541,-0.012130874491873962,0,0,1,0,0,45.744463068855715,20.986912966814927,-4.174049714013599
2020-06-02 14:18:00,-6.027771503038143,-5.549746009940298,5.260678819799337,0.001907209853448278,-0.008118089121352782,0.008142556005968174,0,0,1,0,0,42.109343602185014,26.620272241777194,-3.5415302145089522
2020-06-02 14:18:30,-6.07735635291943,-5.608284015345159,5.14513991691744,-0.001423899713432836,-0.013769193797678275,-0.0011509455482587028,0,0,1,0,0,44.22944029628524,24.067034178268656,-4.438309399064677
2020-06-02 14:19:00,-6.013010060329353,-5.212962772201658,5.615973115818905,-0.02447048788693634,-0.025662775222480106,0.04752832886074271,0,0,1,0,0,43.85136623788461,20.227795241690316,-15.399683843576923
2020-06-02 14:19:30,-5.978778885611405,-5.361456695275199,5.451078449220491,0.009832170314096184,0.01122878997147595,-0.016011028052072968,0,0,1,0,0,38.35271343723383,13.935149589699835,-27.852966126408955
2020-06-02 14:20:00,-3.170192923014594,-9.002860495039469,1.3087836937230513,-0.023804298627197344,0.03884583274991708,-0.028749258358872307,0,0,1,1,0,18.343938084027197,39.787101568494194,14.186223990706466
2020-06-02 14:20:30,-3.125721620484577,-9.298121819336982,0.6879454300597015,-0.00018741386339522553,-0.0016376936684350128,0.00036141909449602123,1,0,0,1,0,16.33178712926061,41.14724796202255,18.850356225941642
2020-06-02 14:21:00,-3.2347820391727455,-9.24258793018435,0.87797392888561,-0.0004402084706467661,0.000692252263349917,-0.00019276476009950252,1,0,0,0,0,17.424688724547263,40.98044215716086,17.904693330192373
2020-06-02 14:21:30,-3.2664838293296845,-9.226074676966501,0.9760765071283583,0.021334447862068968,0.02351148303945624,-0.023544116256631296,1,0,0,0,0,20.293987946101463,38.66712842627321,12.661942246695293
2020-06-02 14:22:00,-2.95085014321393,-9.333991903702488,1.5599907089940297,0.029931983265008295,0.005828313665339972,-0.032840381933333336,1,0,0,0,0,-1.355616102172471,35.38144407512438,9.513182298144612
2020-06-02 14:22:30,-1.976273226498342,-9.488847366241712,1.28327941733687,-0.024584835146932004,-0.15079637379502486,0.011917913823548924,1,0,0,0,0,16.249326019953894,22.358376285757878,-0.8606636009422897
2020-06-02 14:23:00,-1.6648488245791044,-9.596015927465007,0.7812536830709785,-0.004389585425066312,0.01047988396883289,-0.00965266308057029,1,0,0,0,0,4.4144794189797745,27.331070138564325,-18.17804643138428
2020-06-02 14:23:30,-0.9027987397890548,-9.727116982967495,0.947415858503151,0.0022087692739635153,0.003420382200331677,-0.0010222356046434493,1,0,0,0,0,1.3875293035791045,27.459720025714756,-19.89627092402985
2020-06-02 14:24:00,-2.408032275505305,-9.424831863086208,1.7608927967483423,-0.0021719418328358187,-0.1150814401300166,-0.0067232725386401305,1,0,0,0,0,11.97905301035025,27.776176131233832,0.10879665390845729
2020-06-02 14:24:30,-2.620635385552902,-9.385189120187064,1.7613945740706467,-0.0005088344970159148,-0.039236105130636606,-0.019826457368037134,1,0,0,0,0,23.977172529825598,28.203645731399202,-7.63645696254012
2020-06-02 14:25:00,-2.4520291880182423,-9.402914399564178,1.2342675066381426,0.05234561482918739,0.16245088781525707,-0.038574741033499164,1,0,0,0,0,2.5556647787771145,13.873200406770481,-3.8219243038935318
2020-06-02 14:25:30,-2.757338796661804,-9.322217019044098,1.6107621568444959,0.021033548518407955,0.036101180440796014,-0.021803507629187396,1,0,0,0,0,14.24286555509519,32.171806854162526,-7.413435103117413
2020-06-02 14:26:00,-1.8501567086958541,-5.809000072377115,4.5416313007462685,-0.014161233722056386,-0.14111887721757876,0.08549928856053068,1,0,0,0,0,13.831929523355887,13.407919697354563,-33.707058660236484
2020-06-02 14:26:30,-0.1381127267986065,0.045598640978433976,9.81882885330657,3.225050165837479e-05,6.64497728026534e-05,3.989628424543948e-05,1,0,0,0,0,-5.53725907086932,-31.41382368098508,-89.13630269878607
2020-06-02 14:27:00,-0.15148622701260783,0.04629627782349038,9.803455662761115,1.5447964785927648e-05,3.8650296714238314e-05,-2.435327182210418e-06,1,0,0,0,0,-5.684654389356788,-30.465898302990375,-89.40900755137406
2020-06-02 14:27:30,-0.14027065223265847,0.04233965089213408,9.792033577768004,-4.9943151957531605e-06,2.5732599203715993e-05,3.798682647644326e-05,1,0,0,0,0,-5.567775282708693,-29.4528172194426,-89.35474964284006
2020-06-02 14:28:00,-0.1435121489515594,0.04042459621101527,9.787836831744858,2.660262761367409e-05,3.6215038831729325e-06,6.926346598075008e-05,1,0,0,0,0,-5.9069407903362094,-30.26579488262197,-89.62861146627944
2020-06-02 14:28:30,-0.1550705120136032,0.03948837123689449,9.78053461466722,3.6782381015599084e-05,-0.00013392659210089612,-1.8250940949220043e-05,1,0,0,0,0,-6.158258354223697,-30.821134484258216,-89.89310374041486
2020-06-02 14:29:00,-0.1249960415666888,0.04002032740145986,9.771123147426342,-6.651837105874545e-05,-2.1648519747759717e-05,0.001457679614005974,1,0,0,0,0,4.060031540634583,-22.78992018398075,-74.64209779466977
2020-06-02 14:29:30,-0.10028061605242203,0.03488601422362309,9.769094353717982,-5.204190776376908e-05,3.454045321831452e-05,-3.8444887856668875e-05,1,0,0,0,0,3.5611308081366952,-0.1647742258394161,-69.77205795162243
2020-06-02 14:30:00,-0.1012539403785667,0.03345438613370936,9.76879885010053,5.186928268082282e-05,-1.7022201393497006e-05,6.675906702057067e-05,1,0,0,0,0,3.641607413319841,-0.17989425813603183,-69.63378739182814
2020-06-02 14:30:30,-0.10300501037226278,0.03267470356702057,9.76995091687359,-2.985138022561386e-06,-5.453620106171189e-06,-2.674923788984735e-05,1,0,0,0,0,3.5908930391834772,-0.15441402950763106,-69.68693797636031
2020-06-02 14:31:00,-0.10476109645952222,0.032506837649303254,9.769196066548108,-2.2701805905773056e-05,1.7676942601194423e-05,-4.942592169873922e-05,1,0,0,0,0,3.552919476100863,-0.26205925289946913,-69.6906678846848
2020-06-02 14:31:30,-0.10564432943961513,0.03400069532780359,9.76946658893497,3.631484936960848e-05,-4.361305209024547e-06,-5.904231585932315e-05,1,0,0,0,0,3.5148085525849373,-0.35470068719143993,-69.86355293133377
2020-06-02 14:32:00,-0.10754958219283106,0.03396369011085296,9.767916255717557,1.8157268414067688e-05,-9.295232581287324e-06,4.037254512276045e-05,1,0,0,0,0,3.488065051013272,-0.5065488151307234,-69.75362809854678
2020-06-02 14:32:30,-0.18629928410384872,1.7547703291602523,9.221363508521566,0.019190078083941606,-0.002154539114134041,-0.037143318965162576,1,0,0,0,0,6.98249329332515,-2.9731428783443934,-60.32757639229595
2020-06-02 14:33:00,-1.0845914869007194,5.0994142027784175,8.184909680494965,0.0146349944740634,0.008518446878962539,-0.01354628600576369,1,0,0,0,0,11.467188700958214,-8.851349943308357,-48.36584604590779
